u:\PHYS 402\Lab 1 (D7)\day2data4.txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
11:01:53
Total Number of Data Points:     
350
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
         4927.1	     112.028302	    2374.681804
         4929.1	      102.59434	    2382.916944
        4931.15	      93.160377	     2391.35103
         4933.1	      68.396226	    2399.367192
         4935.1	      64.268868	    2407.582316
        4937.15	      57.783019	    2415.995911
        4939.15	      54.834906	    2424.197565
        4941.15	      58.372642	     2432.39258
        4943.15	       53.65566	    2440.580963
        4945.15	      44.221698	    2448.762723
        4947.15	      58.962264	    2456.937868
        4949.15	      61.910377	    2465.106405
         4951.2	      65.448113	    2473.472307
        4953.15	      55.424528	     2481.42369
        4955.15	      57.193396	    2489.572453
        4957.15	      54.834906	    2497.714641
        4959.15	       53.65566	    2505.850262
         4961.2	      52.476415	    2514.182466
        4963.15	      56.603774	    2522.101833
         4965.2	      61.320755	    2530.420614
         4967.2	      51.886792	    2538.529881
         4969.2	      47.759434	    2546.632621
         4971.2	      56.603774	     2554.72884
        4973.15	      63.089623	    2562.616385
        4975.15	      56.014151	    2570.699751
         4977.2	      61.910377	     2578.97846
        4979.15	      56.603774	    2586.847002
         4981.2	      54.245283	    2595.112418
        4983.15	      47.759434	    2602.968331
        4985.15	      59.551887	    2611.019293
         4987.2	      50.707547	    2619.264828
         4989.2	      51.886792	    2627.302723
         4991.2	      53.066038	    2635.334175
        4993.15	      48.938679	    2643.158647
        4995.15	      43.632075	      2651.1774
        4997.15	      30.660377	    2659.189735
        4999.15	       42.45283	    2667.195659
         5001.2	       40.09434	    2675.395085
        5003.15	      47.169811	    2683.188304
        5005.15	      51.886792	    2691.175041
        5007.15	       40.09434	    2699.155397
        5009.15	      50.117925	    2707.129381
        5011.15	      56.603774	       2715.097
        5013.15	      53.066038	    2723.058262
        5015.15	      47.169811	    2731.013173
        5017.15	           62.5	    2738.961743
         5019.1	      54.245283	    2746.705499
        5021.15	      59.551887	    2754.839886
        5023.15	      47.759434	    2762.769475
         5025.1	      53.066038	    2770.494746
         5027.1	      54.245283	    2778.411876
         5029.1	      48.938679	    2786.322709
        5031.15	      47.169811	    2794.424785
         5033.1	      61.910377	    2802.125513
        5035.15	      52.476415	    2810.214719
        5037.15	       42.45283	    2818.100282
        5039.15	      54.245283	    2825.979585
        5041.15	      60.141509	    2833.852637
        5043.15	      50.117925	    2841.719443
        5045.15	      48.938679	    2849.580013
        5047.15	      45.400943	    2857.434353
        5049.15	       40.09434	    2865.282471
        5051.15	      45.990566	    2873.124374
        5053.15	      43.632075	    2880.960069
        5055.15	       51.29717	    2888.789564
