u:\PHYS 402\Lab 1 (D7)\day2data7.txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
12:02:22
Total Number of Data Points:     
513
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
         3541.2	      10.023585	   -5568.418786
        3543.15	       2.358491	   -5552.877226
        3545.15	       4.716981	   -5536.954925
        3547.15	       7.075472	   -5521.050578
        3549.15	        8.84434	   -5505.164157
         3551.2	       5.306604	   -5488.899145
        3553.15	       11.20283	   -5473.444966
        3555.15	      15.330189	   -5457.612137
         3557.2	       8.254717	   -5441.401964
         3559.2	       4.127358	   -5425.605157
         3561.2	       5.896226	   -5409.826093
         3563.2	       5.306604	   -5394.064742
         3565.2	       6.485849	   -5378.321075
         3567.2	       11.20283	   -5362.595062
         3569.2	       1.768868	   -5346.886673
         3571.2	       5.896226	   -5331.195878
         3573.2	      12.382075	   -5315.522648
         3575.2	       4.716981	   -5299.866954
         3577.2	       7.665094	   -5284.228766
        3579.15	        8.84434	    -5268.99836
         3581.2	      12.971698	   -5253.004791
         3583.2	       7.665094	   -5237.418945
         3585.2	       7.075472	   -5221.850489
         3587.2	       8.254717	   -5206.299392
         3589.2	      10.613208	   -5190.765627
         3591.2	      11.792453	   -5175.249163
         3593.2	      12.382075	   -5159.749973
         3595.2	       8.254717	   -5144.268027
         3597.2	       7.665094	   -5128.803296
         3599.2	       8.254717	   -5113.355753
         3601.2	       7.075472	   -5097.925367
         3603.2	        8.84434	   -5082.512111
        3605.15	       7.075472	   -5067.500652
        3607.15	       7.665094	   -5052.121144
        3609.15	       6.485849	   -5036.758681
         3611.2	       3.537736	   -5021.029816
        3613.15	      12.382075	   -5006.084776
        3615.15	      12.971698	   -4990.773278
        3617.15	      11.792453	   -4975.478712
        3619.15	       6.485849	    -4960.20105
         3621.2	      15.330189	    -4944.55896
        3623.15	       4.716981	   -4929.696326
        3625.15	       4.716981	   -4914.469209
        3627.15	       8.254717	   -4899.258884
        3629.15	      11.792453	   -4884.065323
        3631.15	       8.254717	     -4868.8885
        3633.15	       5.896226	   -4853.728385
         3635.1	       4.716981	   -4838.963335
        3637.15	       11.20283	   -4823.458174
        3639.15	      11.792453	   -4808.348022
        3641.15	       9.433962	    -4793.25447
        3643.15	       5.306604	   -4778.177489
        3645.15	      10.613208	   -4763.117054
        3647.15	        8.84434	   -4748.073135
        3649.15	      10.023585	   -4733.045707
         3651.2	       7.665094	   -4717.659679
         3653.2	        8.84434	   -4702.665561
        3655.15	      10.613208	   -4688.062095
        3657.15	        8.84434	   -4673.100358
        3659.15	      13.561321	   -4658.154976
         3661.2	       8.254717	   -4642.852906
        3663.15	      10.613208	   -4628.313172
         3665.2	       9.433962	   -4613.044492
         3667.2	      15.330189	   -4598.164671
         3669.2	       7.075472	   -4583.301071
         3671.2	      13.561321	   -4568.453665
         3673.2	      10.613208	   -4553.622428
         3675.2	       8.254717	   -4538.807333
         3677.2	       7.665094	   -4524.008354
         3679.2	       8.254717	   -4509.225464
         3681.2	      10.613208	   -4494.458637
         3683.2	      18.278302	   -4479.707847
         3685.2	       5.896226	   -4464.973068
         3687.2	       4.716981	   -4450.254273
         3689.2	        8.84434	   -4435.551438
         3691.2	      12.382075	   -4420.864535
         3693.2	       9.433962	   -4406.193539
         3695.2	       3.537736	   -4391.538425
         3697.2	      10.613208	   -4376.899165
         3699.2	      12.382075	   -4362.275736
         3701.2	       6.485849	    -4347.66811
        3703.15	      13.561321	   -4333.440867
        3705.15	      12.382075	   -4318.864379
        3707.15	      12.971698	   -4304.303619
         3709.2	       11.20283	   -4289.395136
         3711.2	       8.254717	   -4274.866147
        3713.15	      12.971698	   -4260.715453
        3715.15	        8.84434	   -4246.217351
        3717.15	        8.84434	    -4231.73485
        3719.15	      10.613208	   -4217.267926
         3721.2	      14.740566	   -4202.455467
        3723.15	      11.792453	   -4188.380705
        3725.15	       5.306604	   -4173.960358
        3727.15	       7.075472	   -4159.555488
        3729.15	        8.84434	   -4145.166068
        3731.15	      11.792453	   -4130.792075
        3733.15	      15.919811	   -4116.433484
        3735.15	      11.792453	   -4102.090269
        3737.15	      10.613208	   -4087.762406
        3739.15	       6.485849	    -4073.44987
         3741.2	       7.665094	   -4058.795402
        3743.15	        8.84434	   -4044.870683
        3745.15	       7.665094	   -4030.603982
        3747.15	      14.150943	   -4016.352511
        3749.15	      12.382075	   -4002.116245
         3751.2	       7.665094	   -3987.539826
        3753.15	       5.306604	    -3973.68923
        3755.15	      12.382075	   -3959.498433
        3757.15	       4.127358	   -3945.322744
         3759.2	       7.665094	   -3930.808317
         3761.2	       4.127358	   -3916.663149
         3763.2	       6.485849	   -3902.533015
        3765.15	       6.485849	   -3888.770588
         3767.2	       7.075472	   -3874.317758
         3769.2	      10.613208	   -3860.232586
         3771.2	      10.613208	   -3846.162355
         3773.2	      10.613208	   -3832.107039
         3775.2	        8.84434	   -3818.066616
         3777.2	       7.665094	   -3804.041061
         3779.2	      11.792453	   -3790.030351
         3781.2	      11.792453	   -3776.034463
         3783.2	      10.613208	   -3762.053372
         3785.2	       4.127358	   -3748.087056
         3787.2	      15.330189	   -3734.135491
         3789.2	       5.896226	   -3720.198654
         3791.2	       5.896226	   -3706.276521
         3793.2	        8.84434	    -3692.36907
         3795.2	      12.382075	   -3678.476276
         3797.2	       3.537736	   -3664.598117
         3799.2	       6.485849	    -3650.73457
         3801.2	       6.485849	   -3636.885611
        3803.15	        8.84434	   -3623.396901
        3805.15	       7.665094	   -3609.576687
        3807.15	      13.561321	   -3595.770993
        3809.15	       5.896226	   -3581.979797
         3811.2	       7.665094	   -3567.858843
        3813.15	       3.537736	   -3554.440806
        3815.15	      10.613208	   -3540.692966
        3817.15	       7.075472	   -3526.959531
        3819.15	       11.20283	   -3513.240481
         3821.2	       9.433962	   -3499.193358
        3823.15	      12.382075	   -3485.845441
        3825.15	      14.150943	   -3472.169406
        3827.15	       7.075472	   -3458.507666
        3829.15	       8.254717	   -3444.860196
        3831.15	       8.254717	   -3431.226976
        3833.15	       5.306604	   -3417.607982
        3835.15	      11.792453	   -3404.003192
        3837.15	      10.023585	   -3390.412585
        3839.15	      17.099057	   -3376.836138
         3841.2	      10.023585	   -3362.934951
        3843.15	      10.613208	   -3349.725635
        3845.15	      13.561321	   -3336.191535
        3847.15	      13.561321	   -3322.671507
        3849.15	       5.896226	   -3309.165529
         3851.2	       2.948113	    -3295.33646
         3853.2	      16.509434	   -3281.858866
        3855.15	      14.150943	   -3268.731675
        3857.15	      11.792453	   -3255.281678
         3859.2	      10.613208	   -3241.509899
         3861.2	      15.330189	    -3228.08811
         3863.2	       7.075472	   -3214.680218
        3865.15	       11.20283	   -3201.620883
         3867.2	       7.665094	   -3187.906039
         3869.2	      19.457547	   -3174.539709
         3871.2	      10.023585	    -3161.18719
         3873.2	      10.023585	    -3147.84846
         3875.2	       5.896226	   -3134.523499
         3877.2	      11.792453	   -3121.212285
         3879.2	        8.84434	   -3107.914797
         3881.2	      17.099057	   -3094.631013
         3883.2	       8.254717	   -3081.360912
         3885.2	      10.023585	   -3068.104474
         3887.2	       8.254717	   -3054.861676
         3889.2	       4.716981	   -3041.632499
         3891.2	       7.665094	   -3028.416921
         3893.2	      10.613208	   -3015.214921
        3895.15	       11.20283	   -3002.356024
         3897.2	       9.433962	   -2988.851572
         3899.2	        8.84434	   -2975.690181
         3901.2	       5.306604	   -2962.542285
        3903.15	      10.613208	   -2949.736059
        3905.15	      14.150943	   -2936.614754
        3907.15	      11.792453	   -2923.506882
        3909.15	       4.716981	   -2910.412422
         3911.2	      12.971698	     -2897.0045
        3913.15	      15.919811	   -2884.263659
        3915.15	      10.613208	   -2871.209314
        3917.15	      11.792453	   -2858.168299
        3919.15	       3.537736	   -2845.140594
        3921.15	      10.613208	   -2832.126179
        3923.15	      20.636792	   -2819.125033
        3925.15	       8.254717	   -2806.137137
        3927.15	       11.20283	   -2793.162469
        3929.15	      17.099057	    -2780.20101
        3931.15	       7.075472	   -2767.252739
        3933.15	       7.665094	   -2754.317636
        3935.15	       7.665094	   -2741.395682
        3937.15	        8.84434	   -2728.486856
        3939.15	      10.613208	   -2715.591139
         3941.2	       8.254717	   -2702.386611
        3943.15	      10.023585	   -2689.838948
         3945.2	       4.127358	    -2676.66119
        3947.15	      10.023585	   -2664.138952
        3949.15	      15.330189	   -2651.308477
         3951.2	       9.433962	    -2638.17072
        3953.15	       6.485849	   -2625.686475
        3955.15	       9.433962	   -2612.894908
         3957.2	       9.433962	   -2599.796971
         3959.2	        8.84434	   -2587.031567
         3961.2	      10.023585	   -2574.279054
         3963.2	      10.613208	   -2561.539411
         3965.2	       6.485849	    -2548.81262
         3967.2	       5.896226	   -2536.098661
         3969.2	       7.075472	   -2523.397515
         3971.2	       6.485849	   -2510.709162
         3973.2	       7.075472	   -2498.033583
         3975.2	      12.382075	   -2485.370759
         3977.2	      10.613208	    -2472.72067
         3979.2	       4.716981	   -2460.083297
         3981.2	       9.433962	   -2447.458621
         3983.2	      12.382075	   -2434.846623
         3985.2	      10.613208	   -2422.247284
         3987.2	      10.023585	   -2409.660585
         3989.2	        8.84434	   -2397.086507
         3991.2	      10.613208	    -2384.52503
         3993.2	       8.254717	   -2371.976136
        3995.15	      12.971698	   -2359.753062
         3997.2	       7.665094	   -2346.916022
         3999.2	       3.537736	   -2334.404764
         4001.2	       8.254717	   -2321.906013
        4003.15	       4.716981	   -2309.731755
        4005.15	      10.613208	   -2297.257651
         4007.2	      17.099057	   -2284.484618
        4009.15	       4.127358	   -2272.346781
         4011.2	       7.075472	   -2259.599216
        4013.15	      17.099057	   -2247.485569
        4015.15	       7.665094	   -2235.073539
        4017.15	       5.896226	   -2222.673868
        4019.15	      10.613208	   -2210.286537
        4021.15	       5.306604	   -2197.911529
        4023.15	      10.023585	   -2185.548824
        4025.15	        8.84434	   -2173.198405
        4027.15	      11.792453	   -2160.860252
        4029.15	       5.896226	   -2148.534349
        4031.15	       9.433962	   -2136.220677
        4033.15	       7.075472	   -2123.919217
        4035.15	      13.561321	   -2111.629951
        4037.15	        8.84434	   -2099.352861
        4039.15	      13.561321	    -2087.08793
         4041.2	       8.254717	   -2074.528974
        4043.15	       5.306604	   -2062.594469
        4045.15	      11.792453	   -2050.365903
        4047.15	       11.20283	   -2038.149424
        4049.15	       8.254717	   -2025.945013
         4051.2	      11.792453	   -2013.447997
        4053.15	       11.20283	   -2001.572324
        4055.15	      12.382075	    -1989.40401
         4057.2	       7.665094	   -1976.943939
         4059.2	       1.768868	     -1964.7999
         4061.2	       4.716981	   -1952.667823
         4063.2	       9.433962	   -1940.547689
        4065.15	        8.84434	   -1928.742041
         4067.2	      16.509434	   -1916.343181
         4069.2	       9.433962	   -1904.258772
         4071.2	      10.613208	   -1892.186235
         4073.2	      10.613208	   -1880.125555
         4075.2	        8.84434	   -1868.076712
         4077.2	      10.613208	    -1856.03969
         4079.2	      10.613208	   -1844.014471
         4081.2	      11.792453	   -1832.001039
         4083.2	       7.075472	   -1819.999375
         4085.2	       8.254717	   -1808.009462
         4087.2	      11.792453	   -1796.031283
         4089.2	       4.716981	   -1784.064822
         4091.2	      10.613208	    -1772.11006
         4093.2	      14.740566	    -1760.16698
         4095.2	      15.330189	   -1748.235566
         4097.2	      10.023585	   -1736.315801
         4099.2	      14.150943	   -1724.407667
         4101.2	      10.613208	   -1712.511147
         4103.2	      12.971698	   -1700.626224
        4105.15	      16.509434	   -1689.049574
        4107.15	       9.433962	   -1677.187506
        4109.15	       11.20283	   -1665.336986
         4111.2	        8.84434	   -1653.202168
        4113.15	        8.84434	   -1641.670518
        4115.15	      10.023585	   -1629.854537
        4117.15	      10.023585	   -1618.050036
        4119.15	        8.84434	   -1606.256998
        4121.15	       3.537736	   -1594.475406
        4123.15	      10.613208	   -1582.705244
        4125.15	      17.099057	   -1570.946495
        4127.15	       11.20283	   -1559.199143
        4129.15	       7.075472	    -1547.46317
        4131.15	       9.433962	   -1535.738561
        4133.15	      12.382075	   -1524.025299
        4135.15	      15.919811	   -1512.323367
        4137.15	       8.254717	   -1500.632749
        4139.15	       8.254717	   -1488.953429
         4141.2	        8.84434	   -1476.993834
        4143.15	      10.023585	   -1465.628616
        4145.15	       8.254717	   -1453.983091
        4147.15	       6.485849	   -1442.348798
        4149.15	      10.613208	   -1430.725721
         4151.2	       9.433962	    -1418.82369
        4153.15	       7.665094	    -1407.51315
        4155.15	      11.792453	   -1395.923624
         4157.2	      14.150943	   -1384.055933
         4159.2	       5.306604	   -1372.488972
         4161.2	       20.04717	    -1360.93313
         4163.2	      14.740566	   -1349.388391
         4165.2	      10.613208	   -1337.854738
         4167.2	      10.613208	   -1326.332156
         4169.2	        8.84434	    -1314.82063
         4171.2	        8.84434	   -1303.320142
         4173.2	       7.075472	   -1291.830678
         4175.2	      12.971698	   -1280.352221
         4177.2	       6.485849	   -1268.884755
         4179.2	       5.306604	   -1257.428266
         4181.2	        8.84434	   -1245.982736
         4183.2	       9.433962	    -1234.54815
         4185.2	      10.023585	   -1223.124494
         4187.2	       7.665094	    -1211.71175
         4189.2	       7.665094	   -1200.309903
         4191.2	       11.20283	   -1188.918938
         4193.2	       6.485849	   -1177.538839
         4195.2	       5.306604	   -1166.169591
         4197.2	       7.075472	   -1154.811178
        4199.15	       7.075472	   -1143.747142
         4201.2	      11.792453	   -1132.126795
        4203.15	       6.485849	   -1121.083813
        4205.15	       9.433962	   -1109.768316
        4207.15	      11.792453	   -1098.463578
        4209.15	        8.84434	   -1087.169583
         4211.2	       9.433962	   -1075.604371
        4213.15	       7.075472	   -1064.613761
        4215.15	      10.023585	   -1053.351903
        4217.15	       11.20283	   -1042.100727
        4219.15	       11.20283	   -1030.860218
        4221.15	       7.075472	    -1019.63036
        4223.15	       7.075472	   -1008.411139
        4225.15	       11.20283	     -997.20254
        4227.15	      15.919811	    -986.004546
        4229.15	        8.84434	    -974.817144
        4231.15	      12.382075	    -963.640318
        4233.15	        8.84434	    -952.474054
        4235.15	      10.613208	    -941.318335
        4237.15	       20.04717	    -930.173148
        4239.15	       11.20283	    -919.038478
         4241.2	       2.358491	    -907.636339
        4243.15	       4.716981	    -896.800626
        4245.15	       22.40566	    -885.697416
        4247.15	      17.099057	    -874.604663
         4249.2	       7.665094	    -863.245428
         4251.2	      10.613208	    -852.173805
        4253.15	       11.20283	    -841.388998
        4255.15	      10.613208	    -830.337925
         4257.2	       9.433962	    -819.021352
         4259.2	       7.665094	    -807.991291
         4261.2	       6.485849	    -796.971585
         4263.2	       11.20283	    -785.962217
         4265.2	       9.433962	    -774.963174
         4267.2	       7.665094	    -763.974442
         4269.2	      16.509434	    -752.996005
         4271.2	      15.330189	     -742.02785
         4273.2	      15.919811	    -731.069962
         4275.2	        8.84434	    -720.122326
         4277.2	       11.20283	    -709.184929
         4279.2	       11.20283	    -698.257755
         4281.2	      14.740566	     -687.34079
         4283.2	      12.382075	    -676.434021
         4285.2	      15.330189	    -665.537433
         4287.2	      10.023585	    -654.651011
         4289.2	       11.20283	    -643.774742
         4291.2	       7.665094	     -632.90861
         4293.2	       7.665094	    -622.052603
         4295.2	      11.792453	    -611.206706
         4297.2	      12.382075	    -600.370905
         4299.2	       5.306604	    -589.545185
         4301.2	      10.613208	    -578.729533
        4303.15	       8.254717	    -568.193952
        4305.15	       9.433962	    -557.398142
        4307.15	      12.382075	    -546.612358
        4309.15	      10.023585	    -535.836586
         4311.2	      15.919811	    -524.801796
        4313.15	      12.382075	    -514.315023
        4315.15	      10.613208	    -503.569204
        4317.15	      16.509434	    -492.833341
        4319.15	      16.509434	     -482.10742
        4321.15	       8.254717	    -471.391429
        4323.15	       7.075472	    -460.685352
        4325.15	       6.485849	    -449.989177
        4327.15	      17.688679	    -439.302889
        4329.15	       9.433962	    -428.626474
        4331.15	      10.023585	     -417.95992
        4333.15	      17.688679	    -407.303213
        4335.15	       11.20283	    -396.656338
        4337.15	       9.433962	    -386.019283
        4339.15	      12.382075	    -375.392033
         4341.2	      14.150943	    -364.509264
        4343.15	      15.330189	    -354.166896
        4345.15	      14.740566	    -343.568982
        4347.15	      14.150943	     -332.98082
        4349.15	      14.150943	    -322.402395
         4351.2	      10.023585	    -311.569603
        4353.15	      16.509434	    -301.274707
        4355.15	      12.971698	    -290.725417
         4357.2	      18.278302	    -279.922445
        4359.15	       20.04717	    -269.655877
         4361.2	       9.433962	    -258.872717
         4363.2	      12.382075	    -248.362326
         4365.2	       7.665094	    -237.861566
         4367.2	      12.971698	    -227.370424
         4369.2	      15.919811	    -216.888886
         4371.2	       7.075472	     -206.41694
         4373.2	       7.075472	    -195.954573
        4375.15	       9.433962	    -185.762974
         4377.2	      17.099057	     -175.05852
         4379.2	      14.740566	    -164.624808
         4381.2	      12.382075	    -154.200623
         4383.2	      14.740566	     -143.78595
         4385.2	      12.382075	    -133.380777
         4387.2	       22.40566	    -122.985091
         4389.2	      14.740566	    -112.598879
         4391.2	       9.433962	    -102.222127
         4393.2	      18.278302	     -91.854824
         4395.2	      15.919811	     -81.496956
         4397.2	      16.509434	      -71.14851
         4399.2	      12.382075	     -60.809473
         4401.2	      11.792453	     -50.479833
         4403.2	      30.660377	     -40.159577
        4405.15	      15.919811	      -30.10635
        4407.15	      14.740566	     -19.804589
        4409.15	      15.919811	      -9.512174
         4411.2	      10.023585	       1.027865
        4413.15	      10.023585	      11.044669
        4415.15	      12.382075	      21.309123
        4417.15	      11.792453	      31.564282
        4419.15	      12.971698	      41.810158
        4421.15	      11.792453	      52.046764
        4423.15	      11.792453	      62.274113
            0.0	      11.792453	            0.0
