u:\PHYS 402\Lab 1 (D7)\day2data1(notgood).txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
10:16:39
Total Number of Data Points:     
351
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
         4965.2	      74.882075	    2530.420614
        4967.15	      94.929245	    2538.327229
        4969.15	      84.316038	    2546.430132
         4971.2	      74.882075	     2554.72884
        4973.15	     120.283019	    2562.616385
        4975.15	      83.136792	    2570.699751
        4977.15	     102.004717	    2578.776621
        4979.15	      91.981132	    2586.847002
         4981.2	      81.957547	    2595.112418
        4983.15	      67.216981	    2602.968331
        4985.15	       82.54717	    2611.019293
        4987.15	      99.646226	    2619.063798
        4989.15	      76.061321	    2627.101854
         4991.2	      67.806604	    2635.334175
        4993.15	      61.910377	    2643.158647
        4995.15	      78.419811	      2651.1774
        4997.15	      56.603774	    2659.189735
        4999.15	       84.90566	    2667.195659
         5001.2	      60.731132	    2675.395085
        5003.15	      60.731132	    2683.188304
        5005.15	      83.726415	    2691.175041
        5007.15	       82.54717	    2699.155397
        5009.15	      76.061321	    2707.129381
        5011.15	      87.853774	       2715.097
        5013.15	      72.523585	    2723.058262
        5015.15	      88.443396	    2731.013173
        5017.15	      75.471698	    2738.961743
        5019.15	     109.669811	    2746.903978
        5021.15	      50.707547	    2754.839886
        5023.15	      45.400943	    2762.769475
         5025.1	       73.70283	    2770.494746
         5027.1	      70.165094	    2778.411876
         5029.1	      80.778302	    2786.322709
        5031.15	      86.084906	    2794.424785
         5033.1	      98.466981	    2802.125513
         5035.1	      75.471698	    2810.017499
        5037.15	      43.042453	    2818.100282
        5039.15	      61.910377	    2825.979585
        5041.15	      67.216981	    2833.852637
        5043.15	      59.551887	    2841.719443
        5045.15	      84.316038	    2849.580013
        5047.15	     103.773585	    2857.434353
        5049.15	     120.283019	    2865.282471
        5051.15	       71.34434	    2873.124374
        5053.15	      74.882075	    2880.960069
        5055.15	      58.962264	    2888.789564
        5057.15	      14.150943	    2896.612867
        5059.15	       7.075472	    2904.429983
         5061.2	      10.613208	    2912.436117
        5063.15	       11.20283	     2920.04569
        5065.15	       11.20283	    2927.844294
        5067.15	      12.382075	    2935.636743
         5069.2	       6.485849	    2943.617621
         5071.2	       11.20283	    2951.397625
        5073.15	      14.150943	    2958.977223
        5075.15	      10.023585	    2966.745119
        5077.15	       7.665094	    2974.506895
        5079.15	       11.20283	    2982.262559
         5081.2	      15.330189	    2990.205778
        5083.15	      18.867925	    2997.755577
        5085.15	      10.613208	    3005.492946
         5087.2	       7.075472	    3013.417435
        5089.15	       5.896226	    3020.949439
         5091.2	      10.023585	    3028.861479
        5093.15	       6.485849	    3036.381654
        5095.15	       8.254717	    3044.088676
        5097.15	       8.254717	    3051.789649
        5099.15	       11.20283	    3059.484581
         5101.2	       7.665094	    3067.365624
        5103.15	      49.528302	    3074.856351
        5105.15	      39.504717	    3082.533202
        5107.15	       71.34434	    3090.204041
        5109.15	      77.240566	    3097.868875
        5111.15	      53.066038	     3105.52771
        5113.15	      79.009434	    3113.180554
        5115.15	      71.933962	    3120.827413
        5117.15	       71.34434	    3128.468294
         5119.1	      71.933962	    3135.912406
        5121.15	      58.962264	    3143.732153
        5123.15	      66.037736	    3151.355145
         5125.1	          31.25	    3158.781833
         5127.1	       51.29717	    3166.393081
         5129.1	      60.731132	    3173.998393
        5131.15	      50.707547	    3181.787685
         5133.1	      50.707547	    3189.191238
         5135.1	      54.245283	    3196.778784
        5137.15	      57.783019	    3204.549888
         5139.1	      35.966981	     3211.93616
        5141.15	      68.985849	    3219.695174
        5143.15	      58.962264	    3227.258982
        5145.15	      53.066038	    3234.816911
        5147.15	      52.476415	    3242.368965
        5149.15	      38.915094	    3249.915153
        5151.15	      57.783019	    3257.455482
        5153.15	      44.221698	    3264.989957
        5155.15	      44.811321	    3272.518586
        5157.15	      34.198113	    3280.041376
        5159.15	      37.735849	    3287.558333
         5161.2	      35.966981	    3295.257168
        5163.15	      39.504717	    3302.574777
        5165.15	      66.037736	    3310.074277
         5167.2	      65.448113	     3317.75524
        5169.15	      45.990566	    3325.055867
         5171.2	      39.504717	     3332.72495
        5173.15	      73.113208	     3340.01429
        5175.15	      61.320755	    3347.484829
        5177.15	      66.037736	    3354.949597
        5179.15	      50.117925	      3362.4086
         5181.2	      19.457547	    3370.048101
        5183.15	      21.226415	    3377.309336
        5185.15	      29.481132	    3384.751083
        5187.15	      14.740566	    3392.187091
        5189.15	      20.636792	    3399.617367
         5191.2	      17.688679	    3407.227459
        5193.15	      17.688679	    3414.460751
        5195.15	      16.509434	    3421.873871
        5197.15	       9.433962	    3429.281285
        5199.15	      14.740566	    3436.683001
         5201.2	      12.971698	    3444.263852
        5203.15	      17.688679	    3451.469362
        5205.15	      24.174528	     3458.85402
        5207.15	      12.971698	    3466.233005
        5209.15	      17.099057	    3473.606325
        5211.15	      28.891509	    3480.973984
        5213.15	      34.787736	    3488.335991
        5215.15	      14.150943	    3495.692351
        5217.15	      18.278302	    3503.043071
         5219.1	      12.382075	    3510.204598
        5221.15	      15.919811	    3517.727616
        5223.15	      23.584906	    3525.061454
         5225.1	      15.330189	    3532.206541
         5227.1	      21.816038	    3539.529297
         5229.1	      28.301887	    3546.846452
        5231.15	      15.919811	    3554.340729
         5233.1	      22.995283	    3561.463982
         5235.1	      31.839623	    3568.764371
        5237.15	      14.150943	    3576.241483
        5239.15	       11.20283	    3583.530587
        5241.15	      17.688679	    3590.814128
        5243.15	      23.584906	    3598.092112
        5245.15	      19.457547	    3605.364546
        5247.15	      21.226415	    3612.631437
        5249.15	       22.40566	    3619.892789
        5251.15	      25.353774	    3627.148611
        5253.15	      27.122642	    3634.398907
        5255.15	       4.716981	    3641.643685
        5257.15	       8.254717	    3648.882951
        5259.15	      12.382075	    3656.116711
         5261.2	      14.740566	    3663.525606
        5263.15	      10.023585	    3670.567737
        5265.15	       7.075472	    3677.785016
        5267.15	       7.075472	    3684.996814
        5269.15	       8.254717	    3692.203137
         5271.2	       7.075472	    3699.583943
        5273.15	       7.075472	    3706.599385
         5275.2	       7.075472	       3713.969
        5277.15	       9.433962	    3720.973808
        5279.15	       6.485849	    3728.152851
         5281.2	      12.382075	    3735.505727
        5283.15	        8.84434	    3742.494631
        5285.15	      11.792453	     3749.65738
        5287.15	       7.075472	     3756.81471
        5289.15	       8.254717	    3763.966627
         5291.2	       11.20283	    3771.291731
        5293.15	        8.84434	    3778.254248
        5295.15	       11.20283	    3785.389963
        5297.15	       7.665094	     3792.52029
        5299.15	       6.485849	    3799.645235
         5301.2	       4.716981	    3806.942724
        5303.15	      12.382075	    3813.879003
        5305.15	       7.075472	    3820.987837
        5307.15	        8.84434	    3828.091314
        5309.15	       9.433962	    3835.189439
        5311.15	       9.433962	    3842.282218
        5313.15	       7.665094	    3849.369657
         5315.1	       7.075472	    3856.274775
        5317.15	       7.665094	    3863.528541
        5319.15	       7.075472	    3870.599997
        5321.15	      15.919811	    3877.666137
        5323.15	       7.665094	    3884.726968
         5325.1	       8.254717	    3891.606171
        5327.15	      12.971698	    3898.832723
         5329.1	       7.665094	    3905.701602
        5331.15	      14.150943	    3912.917312
         5333.1	      12.382075	    3919.775888
         5335.1	        8.84434	    3926.805117
        5337.15	       9.433962	     3934.00461
        5339.15	        8.84434	    3941.023177
        5341.15	        8.84434	    3948.036488
        5343.15	       6.485849	    3955.044549
        5345.15	       3.537736	    3962.047365
        5347.15	       5.896226	    3969.044943
        5349.15	       8.254717	    3976.037288
