u:\PHYS 402\Lab 1 (D7)\day2data9.txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
12:46:51
Total Number of Data Points:     
512
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
        3803.15	      17.099057	   -3623.396901
        3805.15	      16.509434	   -3609.576687
        3807.15	      14.150943	   -3595.770993
        3809.15	      23.584906	   -3581.979797
         3811.2	      21.226415	   -3567.858843
        3813.15	      18.867925	   -3554.440806
        3815.15	      19.457547	   -3540.692966
        3817.15	      24.764151	   -3526.959531
        3819.15	      17.688679	   -3513.240481
        3821.15	      19.457547	   -3499.535792
        3823.15	       11.20283	   -3485.845441
        3825.15	      14.150943	   -3472.169406
        3827.15	      24.764151	   -3458.507666
        3829.15	      13.561321	   -3444.860196
        3831.15	      14.740566	   -3431.226976
        3833.15	      20.636792	   -3417.607982
        3835.15	       20.04717	   -3404.003192
        3837.15	      26.533019	   -3390.412585
        3839.15	      11.792453	   -3376.836138
         3841.2	      28.301887	   -3362.934951
        3843.15	      21.226415	   -3349.725635
        3845.15	      16.509434	   -3336.191535
        3847.15	      21.816038	   -3322.671507
        3849.15	      20.636792	   -3309.165529
         3851.2	      17.688679	    -3295.33646
        3853.15	      16.509434	   -3282.195635
        3855.15	      17.688679	   -3268.731675
        3857.15	      21.816038	   -3255.281678
        3859.15	      14.740566	   -3241.845622
         3861.2	      19.457547	    -3228.08811
         3863.2	      20.636792	   -3214.680218
        3865.15	      29.481132	   -3201.620883
         3867.2	      18.278302	   -3187.906039
         3869.2	      12.382075	   -3174.539709
         3871.2	      16.509434	    -3161.18719
         3873.2	      16.509434	    -3147.84846
         3875.2	      14.740566	   -3134.523499
         3877.2	      12.382075	   -3121.212285
         3879.2	      14.150943	   -3107.914797
         3881.2	       20.04717	   -3094.631013
         3883.2	      10.613208	   -3081.360912
         3885.2	      17.099057	   -3068.104474
         3887.2	      20.636792	   -3054.861676
         3889.2	      19.457547	   -3041.632499
         3891.2	      25.943396	   -3028.416921
         3893.2	      17.099057	   -3015.214921
         3895.2	      18.278302	   -3002.026478
         3897.2	      10.023585	   -2988.851572
        3899.15	      14.150943	   -2976.019051
         3901.2	       20.04717	   -2962.542285
         3903.2	      17.688679	   -2949.407863
        3905.15	      14.150943	   -2936.614754
        3907.15	      21.226415	   -2923.506882
        3909.15	      17.099057	   -2910.412422
         3911.2	      22.995283	     -2897.0045
        3913.15	      10.023585	   -2884.263659
        3915.15	      21.226415	   -2871.209314
        3917.15	      21.226415	   -2858.168299
        3919.15	       20.04717	   -2845.140594
        3921.15	      24.174528	   -2832.126179
        3923.15	      14.740566	   -2819.125033
         3925.1	      20.636792	   -2806.461673
        3927.15	      14.740566	   -2793.162469
        3929.15	      14.150943	    -2780.20101
        3931.15	      22.995283	   -2767.252739
        3933.15	      18.867925	   -2754.317636
        3935.15	      21.816038	   -2741.395682
        3937.15	      21.226415	   -2728.486856
        3939.15	      24.174528	   -2715.591139
         3941.2	      17.688679	   -2702.386611
        3943.15	      15.919811	   -2689.838948
        3945.15	      20.636792	   -2676.982436
        3947.15	      26.533019	   -2664.138952
        3949.15	      17.688679	   -2651.308477
         3951.2	      25.943396	    -2638.17072
        3953.15	      17.099057	   -2625.686475
        3955.15	      16.509434	   -2612.894908
        3957.15	      22.995283	   -2600.116271
        3959.15	       22.40566	   -2587.350545
         3961.2	      16.509434	   -2574.279054
        3963.15	      18.867925	   -2561.857746
        3965.15	      18.278302	   -2549.130634
         3967.2	      22.995283	   -2536.098661
         3969.2	      16.509434	   -2523.397515
         3971.2	      25.943396	   -2510.709162
         3973.2	      14.740566	   -2498.033583
         3975.2	      25.943396	   -2485.370759
         3977.2	      14.740566	    -2472.72067
         3979.2	      15.919811	   -2460.083297
         3981.2	      15.919811	   -2447.458621
         3983.2	      14.740566	   -2434.846623
         3985.2	      19.457547	   -2422.247284
         3987.2	      17.099057	   -2409.660585
         3989.2	      25.943396	   -2397.086507
         3991.2	      18.278302	    -2384.52503
         3993.2	      15.330189	   -2371.976136
         3995.2	      14.740566	   -2359.439807
         3997.2	      24.764151	   -2346.916022
        3999.15	      27.122642	   -2334.717392
         4001.2	      30.660377	   -2321.906013
        4003.15	      19.457547	   -2309.731755
        4005.15	      25.353774	   -2297.257651
         4007.2	      17.688679	   -2284.484618
        4009.15	      27.122642	   -2272.346781
         4011.2	      21.226415	   -2259.599216
        4013.15	      15.330189	   -2247.485569
        4015.15	      20.636792	   -2235.073539
        4017.15	      20.636792	   -2222.673868
        4019.15	      21.816038	   -2210.286537
        4021.15	      15.919811	   -2197.911529
        4023.15	      18.278302	   -2185.548824
        4025.15	       20.04717	   -2173.198405
        4027.15	      17.688679	   -2160.860252
        4029.15	       20.04717	   -2148.534349
        4031.15	      17.688679	   -2136.220677
        4033.15	          31.25	   -2123.919217
        4035.15	      21.816038	   -2111.629951
        4037.15	      15.330189	   -2099.352861
        4039.15	      29.481132	    -2087.08793
         4041.2	      24.764151	   -2074.528974
        4043.15	      17.688679	   -2062.594469
        4045.15	      28.301887	   -2050.365903
        4047.15	      20.636792	   -2038.149424
        4049.15	      18.278302	   -2025.945013
         4051.2	      25.353774	   -2013.447997
        4053.15	      14.740566	   -2001.572324
        4055.15	       20.04717	    -1989.40401
         4057.2	      20.636792	   -1976.943939
         4059.2	      19.457547	     -1964.7999
         4061.2	      14.740566	   -1952.667823
        4063.15	      17.688679	   -1940.850547
        4065.15	      30.070755	   -1928.742041
         4067.2	      18.278302	   -1916.343181
         4069.2	      24.764151	   -1904.258772
         4071.2	      21.226415	   -1892.186235
         4073.2	      16.509434	   -1880.125555
         4075.2	      20.636792	   -1868.076712
         4077.2	      25.353774	    -1856.03969
         4079.2	      19.457547	   -1844.014471
         4081.2	      14.150943	   -1832.001039
         4083.2	       20.04717	   -1819.999375
         4085.2	      21.226415	   -1808.009462
         4087.2	      17.099057	   -1796.031283
         4089.2	      15.919811	   -1784.064822
         4091.2	      17.688679	    -1772.11006
         4093.2	      19.457547	    -1760.16698
         4095.2	      18.867925	   -1748.235566
         4097.2	      27.712264	   -1736.315801
         4099.2	      27.712264	   -1724.407667
         4101.2	      19.457547	   -1712.511147
        4103.15	      28.891509	   -1700.923206
        4105.15	      15.919811	   -1689.049574
        4107.15	      17.688679	   -1677.187506
        4109.15	      17.688679	   -1665.336986
         4111.2	      32.429245	   -1653.202168
        4113.15	      23.584906	   -1641.670518
        4115.15	      30.660377	   -1629.854537
        4117.15	      25.943396	   -1618.050036
        4119.15	      24.174528	   -1606.256998
        4121.15	      17.688679	   -1594.475406
        4123.15	      25.353774	   -1582.705244
        4125.15	      16.509434	   -1570.946495
        4127.15	      25.353774	   -1559.199143
         4129.1	      18.867925	   -1547.756431
        4131.15	      24.764151	   -1535.738561
        4133.15	      18.278302	   -1524.025299
        4135.15	      18.867925	   -1512.323367
        4137.15	      27.712264	   -1500.632749
        4139.15	      19.457547	   -1488.953429
         4141.2	      28.891509	   -1476.993834
        4143.15	      17.099057	   -1465.628616
        4145.15	      15.919811	   -1453.983091
        4147.15	      27.122642	   -1442.348798
        4149.15	      24.764151	   -1430.725721
         4151.2	      30.660377	    -1418.82369
        4153.15	      18.867925	    -1407.51315
        4155.15	      19.457547	   -1395.923624
         4157.2	      21.816038	   -1384.055933
         4159.2	      24.764151	   -1372.488972
         4161.2	      18.278302	    -1360.93313
        4163.15	      21.226415	   -1349.676874
        4165.15	      23.584906	   -1338.142944
         4167.2	      21.226415	   -1326.332156
         4169.2	      25.943396	    -1314.82063
         4171.2	      23.584906	   -1303.320142
         4173.2	       20.04717	   -1291.830678
        4175.15	      23.584906	   -1280.639048
         4177.2	      25.353774	   -1268.884755
         4179.2	      27.122642	   -1257.428266
         4181.2	      20.636792	   -1245.982736
         4183.2	      21.226415	    -1234.54815
         4185.2	      21.816038	   -1223.124494
         4187.2	      27.712264	    -1211.71175
         4189.2	      24.764151	   -1200.309903
         4191.2	      25.353774	   -1188.918938
         4193.2	      31.839623	   -1177.538839
         4195.2	      22.995283	   -1166.169591
        4197.15	      21.226415	   -1155.095006
        4199.15	      27.122642	   -1143.747142
         4201.2	      28.301887	   -1132.126795
        4203.15	      29.481132	   -1121.083813
        4205.15	      27.122642	   -1109.768316
        4207.15	      37.146226	   -1098.463578
        4209.15	      24.174528	   -1087.169583
         4211.2	      20.636792	   -1075.604371
        4213.15	       20.04717	   -1064.613761
        4215.15	      28.301887	   -1053.351903
        4217.15	       22.40566	   -1042.100727
        4219.15	       20.04717	   -1030.860218
        4221.15	      30.660377	    -1019.63036
        4223.15	      24.764151	   -1008.411139
        4225.15	      28.301887	     -997.20254
        4227.15	      18.278302	    -986.004546
        4229.15	      28.891509	    -974.817144
        4231.15	       22.40566	    -963.640318
        4233.15	      27.712264	    -952.474054
        4235.15	      20.636792	    -941.318335
        4237.15	      20.636792	    -930.173148
        4239.15	          31.25	    -919.038478
         4241.2	      31.839623	    -907.636339
        4243.15	      21.226415	    -896.800626
        4245.15	      34.787736	    -885.697416
        4247.15	      21.226415	    -874.604663
        4249.15	          31.25	    -863.522352
         4251.2	      21.816038	    -852.173805
        4253.15	      17.099057	    -841.388998
        4255.15	      34.198113	    -830.337925
        4257.15	      25.353774	    -819.297237
         4259.2	      28.301887	    -807.991291
         4261.2	      27.122642	    -796.971585
         4263.2	      25.353774	    -785.962217
         4265.2	      24.764151	    -774.963174
         4267.2	      29.481132	    -763.974442
         4269.2	      24.174528	    -752.996005
         4271.2	      25.353774	     -742.02785
         4273.2	      24.174528	    -731.069962
        4275.15	      24.764151	    -720.395892
         4277.2	      27.122642	    -709.184929
         4279.2	      21.226415	    -698.257755
         4281.2	      30.660377	     -687.34079
        4283.15	      27.122642	    -676.706566
         4285.2	      27.712264	    -665.537433
         4287.2	      18.278302	    -654.651011
         4289.2	      34.787736	    -643.774742
         4291.2	      29.481132	     -632.90861
         4293.2	      36.556604	    -622.052603
        4295.15	      35.377358	     -611.47773
        4297.15	      21.816038	    -600.641677
         4299.2	      33.018868	    -589.545185
         4301.2	      28.891509	    -578.729533
        4303.15	      28.891509	    -568.193952
        4305.15	          31.25	    -557.398142
        4307.15	      24.174528	    -546.612358
        4309.15	      18.867925	    -535.836586
         4311.2	      21.226415	    -524.801796
        4313.15	      38.915094	    -514.315023
        4315.15	      30.660377	    -503.569204
        4317.15	      40.683962	    -492.833341
        4319.15	      34.198113	     -482.10742
        4321.15	      31.839623	    -471.391429
        4323.15	      29.481132	    -460.685352
        4325.15	      30.070755	    -449.989177
        4327.15	          31.25	    -439.302889
         4329.1	      37.146226	    -428.893265
        4331.15	      30.070755	     -417.95992
        4333.15	      36.556604	    -407.303213
        4335.15	      29.481132	    -396.656338
        4337.15	      27.122642	    -386.019283
        4339.15	       40.09434	    -375.392033
         4341.2	      31.839623	    -364.509264
        4343.15	      30.660377	    -354.166896
        4345.15	      33.608491	    -343.568982
        4347.15	      30.660377	     -332.98082
        4349.15	      30.070755	    -322.402395
         4351.2	      30.660377	    -311.569603
        4353.15	       40.09434	    -301.274707
        4355.15	      36.556604	    -290.725417
         4357.2	      30.070755	    -279.922445
        4359.15	      44.221698	    -269.655877
         4361.2	      25.943396	    -258.872717
        4363.15	      43.632075	    -248.624968
        4365.15	      32.429245	    -238.123968
         4367.2	       40.09434	    -227.370424
         4369.2	      36.556604	    -216.888886
         4371.2	      38.325472	     -206.41694
         4373.2	      24.174528	    -195.954573
         4375.2	      30.070755	     -185.50177
         4377.2	      33.018868	     -175.05852
         4379.2	      41.273585	    -164.624808
         4381.2	      30.660377	    -154.200623
         4383.2	      28.891509	     -143.78595
         4385.2	      37.146226	    -133.380777
         4387.2	      47.169811	    -122.985091
         4389.2	      41.863208	    -112.598879
         4391.2	      45.400943	    -102.222127
         4393.2	      44.221698	     -91.854824
        4395.15	      41.273585	     -81.755788
         4397.2	      26.533019	      -71.14851
         4399.2	      38.915094	     -60.809473
         4401.2	          31.25	     -50.479833
        4403.15	      41.273585	     -40.417469
        4405.15	      44.221698	      -30.10635
        4407.15	      35.966981	     -19.804589
        4409.15	      37.146226	      -9.512174
         4411.2	      63.089623	       1.027865
        4413.15	      35.966981	      11.044669
        4415.15	      41.863208	      21.309123
        4417.15	      48.349057	      31.564282
        4419.15	      63.679245	      41.810158
        4421.15	      36.556604	      52.046764
        4423.15	      52.476415	      62.274113
