u:\PHYS 402\Lab 1 (D7)\day2data3(notgood).txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
10:45:57
Total Number of Data Points:     
350
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
         4927.1	       5.306604	    2374.681804
         4929.1	       3.537736	    2382.916944
        4931.15	       7.075472	     2391.35103
         4933.1	       8.254717	    2399.367192
         4935.1	       4.716981	    2407.582316
        4937.15	       9.433962	    2415.995911
        4939.15	       3.537736	    2424.197565
        4941.15	        8.84434	     2432.39258
        4943.15	       0.589623	    2440.580963
        4945.15	       5.896226	    2448.762723
        4947.15	       8.254717	    2456.937868
        4949.15	       9.433962	    2465.106405
         4951.2	       5.896226	    2473.472307
        4953.15	       7.075472	     2481.42369
        4955.15	       2.948113	    2489.572453
        4957.15	      10.613208	    2497.714641
        4959.15	      10.023585	    2505.850262
         4961.2	       6.485849	    2514.182466
        4963.15	       6.485849	    2522.101833
        4965.15	       7.075472	    2530.217799
        4967.15	        8.84434	    2538.327229
        4969.15	       8.254717	    2546.430132
         4971.2	       7.075472	     2554.72884
         4973.2	       4.716981	    2562.818548
        4975.15	       5.306604	    2570.699751
        4977.15	       8.254717	    2578.776621
        4979.15	      10.023585	    2586.847002
         4981.2	       4.716981	    2595.112418
        4983.15	       5.306604	    2602.968331
        4985.15	      11.792453	    2611.019293
         4987.2	       6.485849	    2619.264828
         4989.2	       6.485849	    2627.302723
         4991.2	      10.613208	    2635.334175
        4993.15	       2.358491	    2643.158647
        4995.15	      10.023585	      2651.1774
        4997.15	      12.382075	    2659.189735
        4999.15	       8.254717	    2667.195659
         5001.2	        8.84434	    2675.395085
        5003.15	       9.433962	    2683.188304
        5005.15	       5.306604	    2691.175041
        5007.15	       4.716981	    2699.155397
        5009.15	       4.716981	    2707.129381
        5011.15	       8.254717	       2715.097
        5013.15	       5.896226	    2723.058262
        5015.15	       2.948113	    2731.013173
        5017.15	       6.485849	    2738.961743
         5019.1	       8.254717	    2746.705499
        5021.15	       5.896226	    2754.839886
        5023.15	        8.84434	    2762.769475
         5025.1	       7.665094	    2770.494746
         5027.1	       7.075472	    2778.411876
         5029.1	       6.485849	    2786.322709
        5031.15	       4.716981	    2794.424785
         5033.1	       7.075472	    2802.125513
         5035.1	        8.84434	    2810.017499
        5037.15	       5.306604	    2818.100282
        5039.15	       5.306604	    2825.979585
        5041.15	       7.075472	    2833.852637
        5043.15	       2.358491	    2841.719443
        5045.15	       7.665094	    2849.580013
        5047.15	       4.716981	    2857.434353
        5049.15	       4.127358	    2865.282471
        5051.15	       4.127358	    2873.124374
        5053.15	       9.433962	    2880.960069
        5055.15	       5.896226	    2888.789564
        5057.15	        8.84434	    2896.612867
        5059.15	       9.433962	    2904.429983
         5061.2	        8.84434	    2912.436117
        5063.15	       4.127358	     2920.04569
        5065.15	       5.896226	    2927.844294
        5067.15	       4.716981	    2935.636743
         5069.2	       9.433962	    2943.617621
         5071.2	       7.665094	    2951.397625
        5073.15	       5.306604	    2958.977223
        5075.15	       8.254717	    2966.745119
         5077.2	       5.896226	    2974.700861
        5079.15	       3.537736	    2982.262559
         5081.2	       6.485849	    2990.205778
        5083.15	       4.716981	    2997.755577
        5085.15	       4.127358	    3005.492946
         5087.2	       8.254717	    3013.417435
        5089.15	       4.716981	    3020.949439
         5091.2	       5.896226	    3028.861479
        5093.15	       7.665094	    3036.381654
        5095.15	       7.075472	    3044.088676
        5097.15	       5.306604	    3051.789649
        5099.15	       2.948113	    3059.484581
         5101.2	       5.306604	    3067.365624
        5103.15	       6.485849	    3074.856351
        5105.15	       5.306604	    3082.533202
        5107.15	       7.075472	    3090.204041
        5109.15	       5.896226	    3097.868875
        5111.15	       8.254717	     3105.52771
        5113.15	       3.537736	    3113.180554
         5115.1	      10.613208	    3120.636314
        5117.15	       9.433962	    3128.468294
        5119.15	       4.127358	    3136.103206
        5121.15	       4.127358	    3143.732153
        5123.15	       4.127358	    3151.355145
         5125.1	       5.896226	    3158.781833
         5127.1	      10.023585	    3166.393081
         5129.1	       8.254717	    3173.998393
        5131.15	       4.716981	    3181.787685
         5133.1	       7.075472	    3189.191238
         5135.1	      10.023585	    3196.778784
        5137.15	       6.485849	    3204.549888
        5139.15	        8.84434	    3212.125478
        5141.15	       8.254717	    3219.695174
        5143.15	       4.716981	    3227.258982
        5145.15	       5.306604	    3234.816911
        5147.15	       5.896226	    3242.368965
        5149.15	       7.665094	    3249.915153
        5151.15	       4.127358	    3257.455482
        5153.15	       6.485849	    3264.989957
        5155.15	        8.84434	    3272.518586
        5157.15	      15.330189	    3280.041376
        5159.15	       5.896226	    3287.558333
         5161.2	       5.306604	    3295.257168
        5163.15	       3.537736	    3302.574777
        5165.15	       5.896226	    3310.074277
        5167.15	       4.716981	    3317.567972
        5169.15	       7.075472	    3325.055867
         5171.2	       2.358491	     3332.72495
        5173.15	      10.023585	     3340.01429
        5175.15	       2.948113	    3347.484829
        5177.15	       8.254717	    3354.949597
        5179.15	       4.716981	      3362.4086
         5181.2	       3.537736	    3370.048101
        5183.15	       5.896226	    3377.309336
        5185.15	       2.358491	    3384.751083
