u:\PHYS 402\Lab 1 (D7)\day2data8.txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
12:23:35
Total Number of Data Points:     
512
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
        3755.15	      11.792453	   -3959.498433
        3757.15	       11.20283	   -3945.322744
        3759.15	      12.382075	    -3931.16214
         3761.2	       7.075472	   -3916.663149
         3763.2	       5.306604	   -3902.533015
         3765.2	       7.075472	   -3888.417893
         3767.2	       4.716981	   -3874.317758
         3769.2	      12.971698	   -3860.232586
         3771.2	      11.792453	   -3846.162355
         3773.2	      21.816038	   -3832.107039
         3775.2	       11.20283	   -3818.066616
         3777.2	        8.84434	   -3804.041061
         3779.2	       8.254717	   -3790.030351
         3781.2	        8.84434	   -3776.034463
         3783.2	       9.433962	   -3762.053372
         3785.2	      17.099057	   -3748.087056
         3787.2	       7.075472	   -3734.135491
         3789.2	      13.561321	   -3720.198654
         3791.2	      10.613208	   -3706.276521
         3793.2	      13.561321	    -3692.36907
        3795.15	       9.433962	   -3678.823417
         3797.2	       7.665094	   -3664.598117
        3799.15	       6.485849	   -3651.080981
         3801.2	      10.613208	   -3636.885611
        3803.15	      15.919811	   -3623.396901
        3805.15	       4.127358	   -3609.576687
        3807.15	       4.127358	   -3595.770993
        3809.15	        8.84434	   -3581.979797
         3811.2	       8.254717	   -3567.858843
        3813.15	       7.665094	   -3554.440806
        3815.15	       11.20283	   -3540.692966
        3817.15	      10.613208	   -3526.959531
        3819.15	       7.665094	   -3513.240481
        3821.15	      10.023585	   -3499.535792
        3823.15	       7.075472	   -3485.845441
        3825.15	       7.665094	   -3472.169406
         3827.1	       7.075472	   -3458.849035
        3829.15	      10.023585	   -3444.860196
        3831.15	        8.84434	   -3431.226976
        3833.15	       6.485849	   -3417.607982
        3835.15	       5.306604	   -3404.003192
        3837.15	      10.613208	   -3390.412585
        3839.15	      10.613208	   -3376.836138
         3841.2	       7.075472	   -3362.934951
        3843.15	        8.84434	   -3349.725635
        3845.15	      15.330189	   -3336.191535
        3847.15	      10.023585	   -3322.671507
        3849.15	       8.254717	   -3309.165529
         3851.2	      10.023585	    -3295.33646
        3853.15	       7.075472	   -3282.195635
        3855.15	       4.127358	   -3268.731675
        3857.15	      10.023585	   -3255.281678
        3859.15	      14.740566	   -3241.845622
         3861.2	      12.382075	    -3228.08811
        3863.15	       4.716981	   -3215.015246
        3865.15	       5.896226	   -3201.620883
         3867.2	      12.971698	   -3187.906039
         3869.2	       9.433962	   -3174.539709
         3871.2	       11.20283	    -3161.18719
        3873.15	       3.537736	   -3148.181761
         3875.2	       7.075472	   -3134.523499
         3877.2	      15.330189	   -3121.212285
         3879.2	       2.948113	   -3107.914797
         3881.2	       9.433962	   -3094.631013
         3883.2	      10.023585	   -3081.360912
         3885.2	       7.665094	   -3068.104474
         3887.2	       11.20283	   -3054.861676
         3889.2	      12.382075	   -3041.632499
         3891.2	       9.433962	   -3028.416921
         3893.2	        8.84434	   -3015.214921
        3895.15	      10.613208	   -3002.356024
         3897.2	       7.665094	   -2988.851572
         3899.2	       8.254717	   -2975.690181
         3901.2	       6.485849	   -2962.542285
        3903.15	        8.84434	   -2949.736059
        3905.15	       9.433962	   -2936.614754
        3907.15	      13.561321	   -2923.506882
        3909.15	      15.919811	   -2910.412422
         3911.2	      10.023585	     -2897.0045
        3913.15	       6.485849	   -2884.263659
        3915.15	      10.613208	   -2871.209314
        3917.15	       5.896226	   -2858.168299
        3919.15	      12.382075	   -2845.140594
        3921.15	        8.84434	   -2832.126179
        3923.15	        8.84434	   -2819.125033
         3925.1	       8.254717	   -2806.461673
        3927.15	       9.433962	   -2793.162469
        3929.15	       7.075472	    -2780.20101
        3931.15	      10.613208	   -2767.252739
        3933.15	       5.896226	   -2754.317636
        3935.15	      11.792453	   -2741.395682
        3937.15	       9.433962	   -2728.486856
        3939.15	       7.075472	   -2715.591139
         3941.2	      11.792453	   -2702.386611
        3943.15	       8.254717	   -2689.838948
        3945.15	      10.613208	   -2676.982436
        3947.15	       9.433962	   -2664.138952
        3949.15	       11.20283	   -2651.308477
         3951.2	      10.613208	    -2638.17072
        3953.15	       9.433962	   -2625.686475
        3955.15	      14.150943	   -2612.894908
         3957.2	       7.665094	   -2599.796971
        3959.15	       8.254717	   -2587.350545
         3961.2	       9.433962	   -2574.279054
         3963.2	       7.665094	   -2561.539411
        3965.15	      17.099057	   -2549.130634
         3967.2	      12.971698	   -2536.098661
         3969.2	      10.613208	   -2523.397515
         3971.2	       9.433962	   -2510.709162
         3973.2	        8.84434	   -2498.033583
        3975.15	       5.896226	   -2485.687174
         3977.2	      10.613208	    -2472.72067
         3979.2	       9.433962	   -2460.083297
         3981.2	      15.330189	   -2447.458621
        3983.15	       11.20283	   -2435.161769
         3985.2	       7.075472	   -2422.247284
         3987.2	        8.84434	   -2409.660585
         3989.2	       4.716981	   -2397.086507
         3991.2	      10.613208	    -2384.52503
         3993.2	      10.023585	   -2371.976136
         3995.2	       9.433962	   -2359.439807
         3997.2	        8.84434	   -2346.916022
         3999.2	       8.254717	   -2334.404764
         4001.2	       7.075472	   -2321.906013
        4003.15	        8.84434	   -2309.731755
        4005.15	      10.023585	   -2297.257651
        4007.15	      14.150943	      -2284.796
        4009.15	      10.023585	   -2272.346781
         4011.2	       9.433962	   -2259.599216
        4013.15	       5.306604	   -2247.485569
        4015.15	       4.716981	   -2235.073539
        4017.15	       11.20283	   -2222.673868
        4019.15	      10.613208	   -2210.286537
        4021.15	      10.613208	   -2197.911529
        4023.15	      11.792453	   -2185.548824
         4025.1	       7.075472	   -2173.507015
        4027.15	       9.433962	   -2160.860252
        4029.15	      10.613208	   -2148.534349
        4031.15	       3.537736	   -2136.220677
        4033.15	      10.613208	   -2123.919217
        4035.15	       6.485849	   -2111.629951
        4037.15	      12.971698	   -2099.352861
        4039.15	      14.740566	    -2087.08793
         4041.2	      17.099057	   -2074.528974
        4043.15	      10.613208	   -2062.594469
        4045.15	       8.254717	   -2050.365903
        4047.15	       7.665094	   -2038.149424
        4049.15	        8.84434	   -2025.945013
         4051.2	       8.254717	   -2013.447997
        4053.15	      13.561321	   -2001.572324
        4055.15	       7.075472	    -1989.40401
        4057.15	      13.561321	   -1977.247693
         4059.2	       8.254717	     -1964.7999
         4061.2	      12.382075	   -1952.667823
         4063.2	       5.896226	   -1940.547689
        4065.15	      11.792453	   -1928.742041
         4067.2	       4.127358	   -1916.343181
         4069.2	        8.84434	   -1904.258772
         4071.2	      13.561321	   -1892.186235
         4073.2	      10.023585	   -1880.125555
         4075.2	       8.254717	   -1868.076712
         4077.2	       7.075472	    -1856.03969
         4079.2	       3.537736	   -1844.014471
         4081.2	       2.358491	   -1832.001039
         4083.2	      11.792453	   -1819.999375
         4085.2	      14.150943	   -1808.009462
         4087.2	       9.433962	   -1796.031283
         4089.2	        8.84434	   -1784.064822
         4091.2	      12.971698	    -1772.11006
         4093.2	      10.613208	    -1760.16698
         4095.2	      16.509434	   -1748.235566
         4097.2	       6.485849	   -1736.315801
        4099.15	       6.485849	   -1724.705228
         4101.2	       7.075472	   -1712.511147
        4103.15	       9.433962	   -1700.923206
        4105.15	      15.919811	   -1689.049574
        4107.15	      19.457547	   -1677.187506
        4109.15	      14.150943	   -1665.336986
         4111.2	      10.023585	   -1653.202168
        4113.15	      10.023585	   -1641.670518
        4115.15	      10.023585	   -1629.854537
        4117.15	       6.485849	   -1618.050036
        4119.15	        8.84434	   -1606.256998
        4121.15	      14.740566	   -1594.475406
        4123.15	       5.306604	   -1582.705244
        4125.15	      10.023585	   -1570.946495
        4127.15	      10.023585	   -1559.199143
        4129.15	      14.150943	    -1547.46317
        4131.15	       8.254717	   -1535.738561
        4133.15	       9.433962	   -1524.025299
        4135.15	       8.254717	   -1512.323367
        4137.15	       8.254717	   -1500.632749
        4139.15	      15.330189	   -1488.953429
         4141.2	       8.254717	   -1476.993834
        4143.15	       9.433962	   -1465.628616
        4145.15	       7.075472	   -1453.983091
        4147.15	      12.382075	   -1442.348798
        4149.15	      12.971698	   -1430.725721
         4151.2	      12.382075	    -1418.82369
        4153.15	       4.127358	    -1407.51315
        4155.15	       7.075472	   -1395.923624
        4157.15	      16.509434	    -1384.34525
        4159.15	        8.84434	    -1372.77801
         4161.2	      10.023585	    -1360.93313
         4163.2	       3.537736	   -1349.388391
        4165.15	       7.665094	   -1338.142944
         4167.2	      10.613208	   -1326.332156
         4169.2	       6.485849	    -1314.82063
         4171.2	        8.84434	   -1303.320142
         4173.2	      17.099057	   -1291.830678
         4175.2	       11.20283	   -1280.352221
         4177.2	       7.665094	   -1268.884755
         4179.2	      10.023585	   -1257.428266
         4181.2	      16.509434	   -1245.982736
         4183.2	      11.792453	    -1234.54815
         4185.2	        8.84434	   -1223.124494
         4187.2	      14.150943	    -1211.71175
         4189.2	       5.896226	   -1200.309903
         4191.2	      12.971698	   -1188.918938
         4193.2	      13.561321	   -1177.538839
        4195.15	      10.023585	    -1166.45369
         4197.2	       5.896226	   -1154.811178
         4199.2	       6.485849	   -1143.463584
         4201.2	      10.023585	   -1132.126795
        4203.15	       7.075472	   -1121.083813
        4205.15	       9.433962	   -1109.768316
        4207.15	      12.971698	   -1098.463578
        4209.15	       2.948113	   -1087.169583
         4211.2	      10.023585	   -1075.604371
        4213.15	       4.127358	   -1064.613761
        4215.15	      14.150943	   -1053.351903
        4217.15	       11.20283	   -1042.100727
        4219.15	       9.433962	   -1030.860218
        4221.15	      10.613208	    -1019.63036
        4223.15	       4.127358	   -1008.411139
         4225.1	      11.792453	    -997.482625
        4227.15	        8.84434	    -986.004546
        4229.15	       5.306604	    -974.817144
        4231.15	      11.792453	    -963.640318
        4233.15	      10.023585	    -952.474054
        4235.15	      13.561321	    -941.318335
        4237.15	       11.20283	    -930.173148
        4239.15	      11.792453	    -919.038478
         4241.2	      11.792453	    -907.636339
        4243.15	      13.561321	    -896.800626
        4245.15	       11.20283	    -885.697416
        4247.15	       8.254717	    -874.604663
        4249.15	      17.688679	    -863.522352
         4251.2	      17.099057	    -852.173805
        4253.15	      11.792453	    -841.388998
        4255.15	       9.433962	    -830.337925
        4257.15	       8.254717	    -819.297237
        4259.15	      14.150943	    -808.266917
         4261.2	      17.688679	    -796.971585
         4263.2	      18.867925	    -785.962217
        4265.15	       6.485849	    -775.238025
         4267.2	      14.740566	    -763.974442
         4269.2	       6.485849	    -752.996005
         4271.2	      13.561321	     -742.02785
        4273.15	       8.254717	    -731.343784
        4275.15	       7.075472	    -720.395892
         4277.2	       9.433962	    -709.184929
         4279.2	        8.84434	    -698.257755
         4281.2	      10.613208	     -687.34079
         4283.2	      10.023585	    -676.434021
         4285.2	       9.433962	    -665.537433
         4287.2	      14.740566	    -654.651011
         4289.2	       7.665094	    -643.774742
         4291.2	       5.896226	     -632.90861
         4293.2	       11.20283	    -622.052603
         4295.2	      11.792453	    -611.206706
         4297.2	        8.84434	    -600.370905
         4299.2	        8.84434	    -589.545185
         4301.2	      15.330189	    -578.729533
        4303.15	       8.254717	    -568.193952
        4305.15	        8.84434	    -557.398142
        4307.15	      12.382075	    -546.612358
        4309.15	       8.254717	    -535.836586
         4311.2	      13.561321	    -524.801796
        4313.15	       20.04717	    -514.315023
        4315.15	       2.358491	    -503.569204
        4317.15	      12.382075	    -492.833341
        4319.15	      10.023585	     -482.10742
        4321.15	       9.433962	    -471.391429
        4323.15	      10.023585	    -460.685352
         4325.1	       11.20283	     -450.25646
        4327.15	      14.740566	    -439.302889
        4329.15	      14.150943	    -428.626474
        4331.15	      17.688679	     -417.95992
        4333.15	       5.306604	    -407.303213
        4335.15	      10.023585	    -396.656338
        4337.15	        8.84434	    -386.019283
        4339.15	        8.84434	    -375.392033
         4341.2	      14.150943	    -364.509264
        4343.15	      11.792453	    -354.166896
        4345.15	       20.04717	    -343.568982
        4347.15	      14.740566	     -332.98082
        4349.15	       8.254717	    -322.402395
         4351.2	       20.04717	    -311.569603
        4353.15	      11.792453	    -301.274707
        4355.15	      14.740566	    -290.725417
        4357.15	      14.740566	    -280.185811
         4359.2	       8.254717	    -269.392752
         4361.2	      10.023585	    -258.872717
        4363.15	       8.254717	    -248.624968
        4365.15	       9.433962	    -238.123968
         4367.2	      18.278302	    -227.370424
         4369.2	      11.792453	    -216.888886
         4371.2	      13.561321	     -206.41694
         4373.2	      11.792453	    -195.954573
        4375.15	       11.20283	    -185.762974
         4377.2	       9.433962	     -175.05852
         4379.2	      20.636792	    -164.624808
         4381.2	      12.971698	    -154.200623
         4383.2	       9.433962	     -143.78595
         4385.2	       11.20283	    -133.380777
         4387.2	      17.099057	    -122.985091
         4389.2	       11.20283	    -112.598879
         4391.2	      12.971698	    -102.222127
         4393.2	      14.150943	     -91.854824
         4395.2	      10.023585	     -81.496956
         4397.2	       11.20283	      -71.14851
        4399.15	       8.254717	     -61.067835
         4401.2	      10.613208	     -50.479833
        4403.15	      10.613208	     -40.417469
        4405.15	      19.457547	      -30.10635
        4407.15	      12.382075	     -19.804589
        4409.15	      20.636792	      -9.512174
         4411.2	      14.740566	       1.027865
        4413.15	      10.613208	      11.044669
        4415.15	      16.509434	      21.309123
        4417.15	      11.792453	      31.564282
        4419.15	      13.561321	      41.810158
        4421.15	      17.688679	      52.046764
        4423.15	      14.740566	      62.274113
